river_name,river_area,N_nodes,sim_nodes,DG,HC,HCE5,HCE10,HCR,HCRE5,HCRE10,BW,BWR,BWC,CL,RW,CO,EI
Yangsan,2882.57522718,246,NA,1.99186991869919,21.3271739380744,23.3316681853009,57.3265340537259,0.740548974893319,1.56828427840314,1.81683946967316,2109.82926829268,4219.65853658542,0.375814088846699,0.000234217263744484,1.15543089406093e-06,1,2.55316769592477
Yingna.He,862.401755964,44,NA,1.95454545454545,9.56691490327854,14.6932009524202,24.0945795113028,0.853871577600248,1.57624140020917,1.8882225864811,123.613636363636,247.227272727273,0.140086090180641,0.0036016760451988,0.000101497819622395,1,2.47369187867179
Yongjiang,3060.9882392,254,NA,1.99212598425197,21.7116129774205,23.6415848719616,58.2989593693316,0.738902308529697,1.56946020798078,1.81521276979048,2224.54330708661,4449.08661417328,0.431905990277941,0.000222316606099284,1.04398686752029e-06,1,2.55500374664983
Zhubijiang,970.031860177,111,NA,1.98198198198198,14.9467024839592,20.3942466425549,41.7072171363785,0.786308810625058,1.57813009572431,1.86261903610771,573.342342342342,1146.68468468471,0.254075496266845,0.000823869030200222,8.60925808067647e-06,1,2.50947165311867
Bharathapuzha,6160.76884212,810,NA,1.99753086419753,34.2142167932104,24.9364750950958,69.1709480437703,0.691138898322358,1.56097152157861,1.80328841497594,16122.9691358025,32245.9382716084,0.797882180336497,3.16373545057534e-05,4.63438644564757e-08,1,2.55554212892589
Biwa,8319.03181481,839,NA,1.99761620977354,37.6344025472514,27.3833526757352,80.436875814341,0.695559551290506,1.56110842871539,1.81526904117592,15025.379022646,30050.7580452946,1.42006942151966,3.36219025493533e-05,4.59921865370972e-08,1,2.60188315527518
Chalakkudy,1801.46430041,291,NA,1.99312714776632,21.9548923834501,22.6508620700214,56.4022788886957,0.707833510681066,1.53300695407117,1.76150810587705,3141.72852233677,6283.45704467349,NaN,0.000158799202269267,6.35084124064424e-07,1,2.54174138268837
Ibi,2043.53255074,272,NA,1.99264705882353,21.4623760672816,22.7723535051263,55.7164296769925,0.724678062011487,1.55956888590705,1.81146199104263,2796.48529411765,5592.97058823543,0.647196375020796,0.000177052741836258,7.45309376149556e-07,1,2.52242356394276
Imari,236.658163327,14,NA,1.85714285714286,5.28163265306122,7.95503594450467,10.3852467657922,0.992320774575467,1.71710683931999,2.3465419585776,15.5714285714286,31.1428571428571,0.215353220428206,0.0235687647289788,0.00216435123696605,1,2.29700874133625
Kallada,1634.79856409,178,NA,1.98876404494382,18.4600998164011,22.6235371440571,50.9875598541856,0.754296782630136,1.56895621135367,1.82992852586619,1304.29213483146,2608.58426966309,0.415855406635358,0.000375314556320054,2.47743584879248e-06,1,2.54918093425718
Karamana,522.29233265,56,NA,1.96428571428571,10.4687445601477,15.483422287356,26.8439956046244,0.818538689522609,1.57992071145403,1.83701700044754,209.946428571429,419.892857142858,0.163365386715855,0.00217833316335652,4.47823669825649e-05,1,2.46444549704821
Korea.un.1,1076.40105018,97,NA,1.97938144329897,14.3595684210191,20.4979668363135,40.0510634424938,0.799894032150681,1.58330063692739,1.85888301994286,443.505154639175,887.01030927836,0.199950756710768,0.00106556181934183,1.3297688561071e-05,1,2.55905767549864
Kuma,1954.02177983,320,NA,1.99375,22.7554533817825,22.9624574535,56.6631609813862,0.715884306894668,1.56339562213302,1.8126482484539,3721.88125,7443.76250000015,0.575141530827746,0.000134855459084513,5.05240614635662e-07,1,2.5486348046193
Longshou.He,587.739640441,64,NA,1.96875,11.53707337393,17.1947593257394,30.7410369785461,0.829624912973514,1.59074282811466,1.87737706915389,229.390625,458.78125,0.112031360990308,0.00199482189562945,3.75793521010488e-05,1,2.49379448242568
Periyar,4548.76417827,537,NA,1.99627560521415,29.2743777256645,24.0397988687998,66.8718973323349,0.695011919711226,1.5474309883082,1.78900104928298,7798.55493482309,15597.1098696472,0.521796764964142,6.49551887791465e-05,1.44226730298395e-07,1,2.53973995761661
Phattalung,3143.65633835,116,NA,1.98275862068966,15.842790612167,21.9749222943742,45.1279785064359,0.794211080456308,1.57360387543201,1.85568385348295,563.060344827586,1126.12068965519,0.335918338158677,0.000840744999418939,8.68255679151986e-06,1,2.55458763282874
Quang.Tri,2678.6888182,240,NA,1.99166666666667,19.8023611211652,22.0024415765772,51.1648298825038,0.719960464846529,1.56075009298428,1.80220618477819,2517.25833333333,5034.51666666671,0.427080510772624,0.000198273132188933,9.61671979861666e-07,1,2.5431243216533
Sedili,1453.61586499,220,NA,1.99090909090909,19.6435951152135,22.1367074997941,52.4299196459546,0.732571391698708,1.56267064243885,1.81001128470357,1932.05,3864.10000000003,0.307790967380015,0.000253871916825649,1.32086666883116e-06,1,2.52727824399481
Shinano,1293.21575509,199,NA,1.98994974874372,18.0074127228809,20.6245059749134,46.8219333868726,0.726305645923222,1.5537734014136,1.78194640293252,1831.99497487437,3663.98994974891,0.673450739796549,0.00027093220566975,1.62280135792995e-06,1,2.51488405415111
Yoshii.Okayama,4235.37909341,246,NA,1.99186991869919,21.8107035825166,24.2176241518286,59.7262670949949,0.742435018440588,1.56213273066635,1.81485291976294,2029.0325203252,4058.06504065042,0.524824427707157,0.000243050633052084,1.18029651335562e-06,1,2.56901942523923
Pulau.Langkawi.Island,448.083401228,12,NA,1.83333333333333,4.85,7.23026418305397,9.19643279999627,1.01954528246785,1.77259134368097,2.50845530105897,11.25,22.5,0.224054759620598,0.0310834377464556,0.00341859937527656,1,2.2638209778524
Agano,7805.68749981,918,NA,1.99782135076253,38.1561938669861,26.6541831562124,77.8153918241422,0.693773228945309,1.56385654071499,1.81286052179863,18145.9074074074,36291.8148148195,0.879394017904956,2.81655084002641e-05,3.64823161857744e-08,1,2.59451095904345
Aki,290.055696844,10,NA,1.8,4.36,6.41286128817627,7.92936149091514,1.05040282004538,1.85412788856638,2.71975783441495,7.6,15.2,0.23622751462676,0.0430816188544383,0.00589588863337708,1,2.21431974337753
Gonokawa,3905.19013516,424,NA,1.99528301886792,26.8702347526709,24.9118173556456,66.5754427323642,0.710931820047752,1.55695847165151,1.79862690445899,5458.87971698113,10917.7594339623,0.690316343677152,9.21476256861182e-05,2.54903293113908e-07,1,2.57012844663104
Nuta,543.964671977,50,NA,1.96,10.562802974803,16.465828598275,27.4316889226415,0.869518913789691,1.61261629903704,1.95689577120497,136.8,273.6,0.119119159466219,0.00322574146005921,7.97232825645177e-05,1,2.50707140569126
Saba,468.795083054,61,NA,1.9672131147541,11.0122217643179,16.2843122463002,28.8573117477951,0.814901156281861,1.58150226223319,1.85144647170644,229.934426229508,459.868852459017,0.160393792464559,0.00200478658848142,3.91873634389778e-05,1,2.47663136619615
Sendai.Tottori,1193.62546033,150,NA,1.98666666666667,17.2665562206879,22.1731833909228,48.1274793688912,0.772189043045227,1.58883534776627,1.85836534180502,953.533333333333,1907.06666666672,0.34275095114091,0.00050725065196129,3.99980937192706e-06,1,2.54961094166633
Shimanto,2152.87436107,309,NA,1.99352750809061,22.3489480249221,22.4196133241185,56.1104341314053,0.710356550545434,1.54340941325137,1.77205496261465,3452.60194174757,6905.2038834952,0.729032618377564,0.000145034859703665,5.59995263286773e-07,1,2.54096056063868
Tougur,11902.7625968,669,NA,1.99701046337818,33.7517564754344,25.7270949194613,74.7993592263416,0.702561388996162,1.56199012726419,1.80474048984618,10108.7204783259,20217.4409566522,5.78046180620793,5.02006726962192e-05,9.11639066532312e-08,1,2.5642452916467
Poronai,7161.1851706,386,NA,1.99481865284974,26.0135339636277,25.4755788116247,65.7318653496754,0.720202323489427,1.56226066487987,1.81781331969083,4701.9481865285,9403.8963730573,NaN,0.000105537308805341,3.07547046578132e-07,1,2.56734349984025
Koppi,7327.74083256,494,NA,1.99595141700405,28.6834364738197,24.3681330700714,67.6854419015879,0.705978877518605,1.55199982643065,1.78722029791632,6636.34210526316,13272.6842105266,0.31066050826094,7.587104925365e-05,1.81233009213714e-07,1,2.55354484449112
Samarga,7688.93043121,484,NA,1.99586776859504,29.1580637254494,24.9033761110923,70.2755336506723,0.709133478965727,1.54711086549907,1.78586162582364,5993.70661157025,11987.4132231409,0.64257859801802,8.31645099633065e-05,1.998407114427e-07,1,2.54274958921695
Botchi,2859.86896515,168,NA,1.98809523809524,17.1349228362323,20.8151701700771,45.7958160567354,0.743092312180829,1.56269762011752,1.80456962148756,1334.60119047619,2669.20238095238,-0.347733092734887,0.000367325380614802,2.54439460377101e-06,1,2.52498014254204
Teshio,5578.42061338,612,NA,1.99673202614379,29.6020162318779,24.0510280353227,64.842914703318,0.690391948553729,1.55415424471745,1.78360622110139,11289.5179738562,22579.0359477179,3.91341117784952,4.49174204409641e-05,8.4007494869146e-08,1,2.55126524282319
Tonbetsu,601.447943825,75,NA,1.97333333333333,12.1077130706249,17.3693043889646,32.4576684544099,0.799904072101402,1.57687548731096,1.83303126390189,322.866666666667,645.733333333336,0.174024879404223,0.00144676314579071,2.29977261238026e-05,1,2.48186461313101
Kushiro,2420.38441257,187,NA,1.98930481283422,18.7320234631195,22.4640237130796,51.5104949501039,0.748119104905808,1.56796972528202,1.8415786375206,1413.42780748663,2826.85561497328,0.452655837850947,0.000345295997366944,2.14564355395742e-06,1,2.5279880030127
Kievka,3099.36634334,173,NA,1.98843930635838,17.0591017222902,20.4689204172237,45.1305678473145,0.729211725777588,1.5492078261568,1.78601382538275,1462.75144508671,2925.50289017353,0.570562543266516,0.000335443619422813,2.22222926565927e-06,1,2.5181941251522
Shiribetsu,1621.52385513,221,NA,1.99095022624434,19.7664219586514,22.6423403962979,52.5004242756138,0.73763749322779,1.56625187847283,1.82194123684111,1997.52941176471,3995.05882353003,0.351673600242739,0.000244978709235557,1.25158704209461e-06,1,2.55823974867412
Saru,1342.40874248,154,NA,1.98701298701299,15.9714803674314,19.5117860159514,42.1734758345785,0.730537687791074,1.52654405452268,1.75086784005059,1237.92207792208,2475.84415584418,0.530923634145948,0.000394361889743046,2.92162477651666e-06,1,2.49712412698111
Iwaki,2558.29646306,263,NA,1.99239543726236,22.4884365563271,24.3550436540288,61.1216817468753,0.741407428015461,1.58008663127422,1.83398931704589,2239.83650190114,4479.67300380238,0.500708029338645,0.000219778892833463,9.86357786167473e-07,1,2.55567812729633
Xingcheng.He,695.778300706,34,NA,1.94117647058824,8.61682369917664,13.5123670813872,20.6991437022891,0.902168828608177,1.63569988865963,1.98960956755768,74,148,0.144881607079843,0.00575688957667079,0.000210285873992372,1,2.47270143632198
Mabechi,2634.86747204,168,NA,1.98809523809524,17.4633471755538,21.1702949526182,47.4437094504574,0.749793488917255,1.56540100191108,1.7997942984086,1232.8869047619,2465.77380952382,0.258404388492047,0.000397518994760839,2.84018619837598e-06,1,2.52942827035779
Yoneshiro,4073.7896397,545,NA,1.99633027522936,30.8285709212599,25.8412098169837,72.9644062623122,0.706556157314674,1.55567508791581,1.79666095574912,7529.64036697248,15059.2807339458,0.627767775526085,6.67439918867719e-05,1.42150476399374e-07,1,2.58164442122509
Shi.He,425.354461097,16,NA,1.875,5.66785714285714,8.59956302459002,11.5015217221977,0.968270631064236,1.67696871814644,2.2240086189881,20.5625,41.125,0.208846275567296,0.0185261811587728,0.00146007575197875,1,2.32032987140646
Kuji.Iwate,470.892452777,44,NA,1.95454545454545,9.34320845524054,14.0849787634684,23.1359846686401,0.841291623208534,1.59514650381009,1.85809807542302,139.068181818182,278.136363636364,0.158463758464552,0.00321627248883992,8.42590528102609e-05,1,2.44192512973244
Omono,4765.05862335,602,NA,1.99667774086379,34.7230945472592,28.2855736088511,84.6336315876893,0.712177889743178,1.56082151271412,1.80838212974929,7581.83887043189,15163.6777408646,0.677252019263792,6.66770167691361e-05,1.34112380711067e-07,1,2.602860753779
Fuzhou.He,1827.19802665,90,NA,1.97777777777778,12.7648395428511,17.4841135980519,34.0485634232417,0.767382971105386,1.53710619020361,1.76390915782988,483.6,967.200000000002,0.279931959147623,0.00098712987187076,1.2842280185517e-05,1,2.48099054014747
Abukuma,5362.64342477,499,NA,1.99599198396794,27.8188568008147,25.0939974234302,65.3781230820718,0.704273996409795,1.56937448377447,1.82637515450799,8019.33667334669,16038.6733466933,0.850854798361954,6.25672301132552e-05,1.40598177293207e-07,1,2.56149703461803
Naka.Ibaraki,3152.85520303,300,NA,1.99333333333333,23.4362406123615,24.5471838933646,61.9067487527835,0.731011578087662,1.56788274144322,1.82433972664311,2988.31666666667,5976.63333333338,0.437963011708334,0.000165443089111985,6.3156561972383e-07,1,2.54955720982169
Oyabe,1757.26247874,322,NA,1.99378881987578,21.9594107029005,23.1979450353891,54.2979013994434,0.70775907270967,1.56606178624919,1.81458612751211,4608.41925465839,9216.83850931667,0.759820164345574,0.00010763713047197,3.6604832702072e-07,1,2.56893974770485
Arakawa,3860.93537595,216,NA,1.99074074074074,20.6575978382285,24.4583160576425,57.1004382018514,0.755271602743612,1.58658548358743,1.85982788315767,1722.50462962963,3445.00925925935,0.789578812907308,0.000285981733670305,1.55536024753273e-06,1,2.57203071301369
Tama,1211.95245108,104,NA,1.98076923076923,14.0970918413521,19.1580394987643,38.4217067494329,0.781494752115772,1.57600154837404,1.82486900363035,564.663461538462,1129.32692307692,0.296631144893285,0.000841998175780889,9.38887837046547e-06,1,2.50527697333721
Sagami,1780.52855496,164,NA,1.98780487804878,17.7464560190869,22.2946470064547,48.7463610385462,0.765165123366662,1.59001107148332,1.87286204131559,1168.60365853659,2337.20731707321,0.383644301214866,0.000413999691508331,2.87597538626877e-06,1,2.54213155993425
Maruyama,1305.32508988,169,NA,1.98816568047337,18.4445621969756,22.9872764109126,51.9879857680991,0.765955671605307,1.57561664682512,1.8434624251372,1099.88165680473,2199.76331360949,0.532136466059428,0.000439087727064472,3.03718960165017e-06,1,2.54738851997717
Tsurumi,310.951394414,18,NA,1.88888888888889,6.15661375661376,9.47236944618592,12.8306021414149,0.979266722976725,1.70863111646737,2.21970735046152,23.5555555555556,47.1111111111111,0.184564860490128,0.0162646141556781,0.00117991133972346,1,2.37607897828851
Ooi,1292.22820259,164,NA,1.98780487804878,16.4542228843326,19.7856747262181,43.2381151663641,0.733130235629535,1.5509471825076,1.77169025947156,1366.16463414634,2732.3292682927,0.685109324298231,0.000360638047611603,2.5815364013053e-06,1,2.50830415787833
Tenjin,494.289859118,62,NA,1.96774193548387,11.5488694417537,17.4557633461435,30.7172547870916,0.843641487532447,1.61304600870285,1.92247501865131,210.290322580645,420.580645161296,0.117975144405201,0.0021524143084482,4.09679841294449e-05,1,2.50515904451129
Kano,848.514166082,126,NA,1.98412698412698,15.4820572371211,20.377815085541,42.3752059851027,0.772539353251257,1.58170246317462,1.83902958741863,775.47619047619,1550.95238095239,0.354671989553924,0.000617758866969489,5.59531143574254e-06,1,2.51993673382308
Machiya,281.875128232,40,NA,1.95,8.97813603063603,13.6754496314802,22.0002217016674,0.853427721109379,1.59093845380223,1.87709558139986,114.125,228.25,0.157609746833107,0.00387751547501035,0.00011358968397827,1,2.44302074845892
Takahashi.Okayama,2640.40892869,241,NA,1.99170124481328,21.1492430498559,23.7719293094911,56.9672982495064,0.735859862498293,1.56444853293752,1.82160163312498,2111.97510373444,4223.95020746892,0.489795052144173,0.000233817022395785,1.14352058505876e-06,1,2.57181791780453
Suzuka,389.566037186,38,NA,1.94736842105263,8.96778776778777,13.9072504401603,21.9830673611062,0.879969867176811,1.61858494468361,1.94794436385171,94.4736842105263,188.947368421053,0.145821192638731,0.00459771875161037,0.00014637246831901,1,2.45631907012233
Hamana.ko,413.246691328,24,NA,1.91666666666667,7.0542328042328,10.8913603371182,15.6780892647539,0.923657079239519,1.64392275212805,2.01673317285499,43.5416666666667,87.0833333333333,0.17956670476235,0.00941443475556136,0.000474026516545586,1,2.39398619470603
Oota.Hiroshima,1685.31695624,168,NA,1.98809523809524,18.3120320984526,22.7834958822203,51.5159676249175,0.764484972276985,1.57075887944378,1.83128500772325,1098.02976190476,2196.05952380956,0.333561187330553,0.000441108699639967,3.121671606375e-06,1,2.54498714332996
Takatsu,1088.54861292,129,NA,1.98449612403101,15.6000038558738,20.3074996383796,42.9225614696967,0.764088774888937,1.55952690921775,1.82078227786519,791.767441860465,1583.53488372097,0.316771327833272,0.000605763308569371,5.42476098789167e-06,1,2.50836847587911
Miya,841.229076764,153,NA,1.98692810457516,15.9477980024135,19.3333779313256,42.0764213867065,0.735328274713631,1.54582291071915,1.76900048741734,1188.95424836601,2377.90849673206,0.559993167126504,0.000411210138522858,3.15011416226963e-06,1,2.48757703672132
Abu.gawa,641.201375702,74,NA,1.97297297297297,12.1513567383536,17.6089408723685,32.4657504004406,0.808777495915844,1.58874292541127,1.86441352883626,316.162162162162,632.324324324325,0.214343858675986,0.00146923827958677,2.29777446179857e-05,1,2.49851379930596
Kinokawa,1724.70434325,246,NA,1.99186991869919,18.8855157716997,20.3604019709907,46.8162738242632,0.700306947130145,1.53761200577664,1.76100812666939,2937.98780487805,5875.97560975644,0.695118824868849,0.000170014030960355,7.94954571324103e-07,1,2.52212499079737
Shimada,269.285031385,30,NA,1.93333333333333,8.03314093314093,12.5294404402043,18.7366728865523,0.914812033849997,1.65984722694186,1.9982314911259,61.5333333333333,123.066666666667,0.157147061044508,0.00681106806468909,0.00027245245750023,1,2.44322458385491
Hidaka,609.511345482,83,NA,1.97590361445783,12.2229522000475,16.9363180917931,32.2467656233922,0.770115258065319,1.54807650959682,1.79214754880502,435.457831325301,870.915662650605,0.352700167646792,0.00108778359296554,1.50571039937197e-05,1,2.47464871420024
Tonda,256.213817105,48,NA,1.95833333333333,9.71823641686258,14.5876293459239,24.5088324737788,0.826364846185811,1.56015926479188,1.83482638274349,159.6875,319.375,0.192056131535928,0.00284117802786639,7.00865108931965e-05,1,2.46049876775212
Hiki,400.932860719,65,NA,1.96923076923077,11.6792565498591,17.4788480556403,31.1854140557005,0.822888077094273,1.58521476546495,1.88198346473671,235.538461538462,471.076923076926,0.14741249116542,0.00195034994315014,3.600237470635e-05,1,2.51777055628354
Koza,362.645827176,70,NA,1.97142857142857,12.1442022540828,18.0071511733476,32.6877656257194,0.82799427553352,1.60065748914711,1.89393343404842,264.428571428571,528.857142857144,0.132517738213408,0.00173507868331065,2.91846144117259e-05,1,2.51536778550938
Chikugo,2833.69951699,389,NA,1.99485861182519,26.1170473595311,25.4335020742983,65.5976542188508,0.726090313619562,1.58566067959078,1.85923589956765,4709.51670951157,9419.03341902333,-0.324122101232457,0.000105952155047594,3.14317678123171e-07,1,2.55956699725076
Rokkaku.Saga,341.776511537,38,NA,1.94736842105263,8.41153539849971,12.5523328253604,20.2138386071831,0.81710076427785,1.52131740064491,1.76184046752534,119.526315789474,239.052631578948,0.205766041091049,0.00376596424386699,0.000116504281067437,1,2.39405814576991
Oita,650.406356579,95,NA,1.97894736842105,13.8176507119787,19.3914967175505,38.1299502595989,0.789157738583662,1.56853862409071,1.83736362576588,453.821052631579,907.642105263162,0.210872226559913,0.00104461154268516,1.32279454771683e-05,1,2.52272333401757
Matsuda,242.410156236,26,NA,1.92307692307692,7.34483294483294,11.3572997481345,16.6136536243927,0.912008145883884,1.63062979410437,1.98634128471078,50.4615384615385,100.923076923077,0.174876926381086,0.00824813018367737,0.000385243962057013,1,2.40930716276641
Gokase,1823.78521099,186,NA,1.98924731182796,19.010839048741,22.9543672754828,53.0132665098401,0.749082119118187,1.55623179608145,1.81580201363469,1332.45161290323,2664.90322580649,0.327086517546878,0.000366019935669546,2.30940472105874e-06,1,2.54842063934566
Midorikawa,1077.544376,164,NA,1.98780487804878,17.5284493002803,21.7830466304348,48.015174480611,0.751064614647221,1.56380750046728,1.82198975967147,1179.46951219512,2358.93902439025,0.400645200706122,0.000411611452289306,2.87728049928484e-06,1,2.55992755882502
Sendai.Kagoshima,1600.31485651,239,NA,1.99163179916318,19.7491292226265,22.0171029897587,51.0710944427066,0.71878318280101,1.54373386060212,1.78924150638411,2510.63179916318,5021.26359832637,0.653588816730914,0.000198339540216905,9.55200645088431e-07,1,2.53950906088184
Hirotogawa,331.985809945,56,NA,1.96428571428571,10.9326679039914,16.6419688002259,28.6140084736616,0.845052204416925,1.60168885285554,1.91031410859931,180.517857142857,361.035714285714,0.123537629964807,0.00249893234965335,5.3093374741973e-05,1,2.50248703443895
Kimotsuki,530.850304384,80,NA,1.975,13.4068597497274,20.0028214318992,37.3410205135617,0.830305842923806,1.59158298988075,1.90200815801395,293.1125,586.225000000001,0.0959128435637636,0.00156197674608321,2.3567590863172e-05,1,2.5390928219405
Liwu,623.864387042,95,NA,1.97894736842105,13.7461711800474,19.2006460075987,37.8683130189924,0.787737378589257,1.56504188606164,1.83051518354602,456.705263157895,913.410526315792,0.0508041856571612,0.00103576270606607,1.30370937887272e-05,1,2.51992933970908
Tha.Chin,12643.0730192,683,NA,1.99707174231332,31.0688678890744,23.9255696928122,65.5379768135657,0.687532301942071,1.54983084543324,1.78263627098155,12938.7715959004,25877.5431918019,0.483911068246903,3.92432601696038e-05,6.67366771973182e-08,1,2.54214167856478
Rayong,1694.92166661,92,NA,1.97826086956522,12.9978631170725,17.8527005527021,34.8501682773833,0.765826169480353,1.54884667142827,1.78338878636429,491.934782608696,983.869565217391,0.242041972678048,0.000972508537224292,1.2584471558693e-05,1,2.50629760325174
Pranburi,2867.3721982,251,NA,1.99203187250996,21.43891146568,23.5991948088347,57.5546002468349,0.734499315589185,1.5610860205185,1.8068510339686,2270.1235059761,4540.24701195224,0.450036256781965,0.000218072259460091,1.02095585654151e-06,1,2.55595015532091
Moovattupuzha,1800.41129751,322,NA,1.99378881987578,23.0001603897929,22.9548332598607,57.9013134014556,0.713300152278555,1.5545896554646,1.80057155306919,3653.11180124224,7306.22360248471,0.742178154742822,0.00013687701442963,5.00493671066269e-07,1,2.52957769850671
Manimala,258.281662744,50,NA,1.96,10.3921325994267,15.9831410470696,26.6560027448572,0.86050073469535,1.62710186501381,1.93077757753391,149.2,298.4,0.129616462187967,0.00298770504843335,7.05887622890779e-05,1,2.50269997643635
Phuket,331.975844842,10,NA,1.8,4.36,6.41286128817627,7.92936149091514,1.05040282004538,1.85412788856638,2.71975783441495,7.6,15.2,0.236227514626761,0.0430816188544383,0.00589588863337708,1,2.21431974337753
Muda,4244.14268868,612,NA,2,30.5819704009552,25.1141328381781,68.1881440713303,0.69544652712703,1.5585544851732,1.80417872777739,10542.2565359477,21086.5054466236,0.631974190034324,4.79793159179872e-05,9.03918538322594e-08,1,2.57983820793705
Batang.Kerang,2981.02428964,611,NA,1.99672667757774,29.2339454411646,24.0307538592798,62.9661080951181,0.685504208560084,1.55748918314052,1.80527021503071,11144.2242225859,22288.4484451734,1.15429188345275,4.51885579985563e-05,8.47661554503292e-08,1,2.56173428961005
Belait,2438.85933499,414,NA,1.9951690821256,28.0060380718903,26.9080015732055,72.0895467018817,0.727322842389928,1.57820840305452,1.84746368828756,4803.55555555556,9607.11111111166,0.802398060568819,0.000104252414397677,2.9313475842588e-07,1,2.57224125616479
Ciliwung,305.764211352,32,NA,1.9375,7.91705655455655,12.0390744997487,18.5736865340501,0.857742950921785,1.56780713596141,1.85393508918867,81.78125,163.5625,0.180673206640481,0.00533151054750292,0.000196687432811481,1,2.39825899276778
Cisadane,1551.00803856,213,NA,1.9906103286385,20.7781994709816,24.4418488642203,58.316463866688,0.752792189349279,1.57948255291064,1.84541625134585,1559.45539906103,3118.91079812216,0.79361142779187,0.000314868551238574,1.79147894728277e-06,1,2.57245565802745
Sawarangan,349.308313479,54,NA,1.96296296296296,10.5861972329293,15.9957643762387,27.3626227537608,0.843077696239926,1.60841110787573,1.88416102286816,179.074074074074,358.148148148148,0.130739880233913,0.0025273237171303,5.5417907347663e-05,1,2.48922160127641
Sungai.Sentiung,1938.85807766,230,NA,1.99130434782609,19.7182595141013,22.0607727227633,51.7772722195886,0.725434033274682,1.55606711557474,1.80368508737156,2214.96086956522,4429.92173913047,NaN,0.000222290698264778,1.09604613880305e-06,1,2.51947016430631
Kendawangan,1055.36805685,186,NA,1.98924731182796,18.2109571086304,21.3651296669766,49.3957775236863,0.735437116567927,1.54825028431138,1.79548091268913,1444.61827956989,2889.23655913984,0.906817392944916,0.000338079989364594,2.11556898098885e-06,1,2.52795906537979
Labuk,4685.76163559,814,NA,1.997542997543,31.6336319770447,23.8586820836113,63.433953799208,0.677644106119134,1.55810168222223,1.79371600460717,20452.042997543,40904.0859950949,0.578840249744667,2.49494584628875e-05,3.49465190923463e-08,1,2.54623068307266
Lembang,2879.26458291,502,NA,1.99601593625498,26.9331561039996,22.7446644438243,60.3043337578267,0.686466006395807,1.53646765495411,1.76286649462287,7831.63944223108,15663.2788844623,0.767161636808282,6.44980165049101e-05,1.51075620967738e-07,1,2.52937073526903
Mempawah,1757.95297695,311,NA,1.9935691318328,24.9523980277418,26.0541015666405,67.824249304221,0.735387868188091,1.56698524793429,1.83992704038983,2803.88745980707,5607.77491961427,0.56174425067152,0.000175997801761404,6.62425938808783e-07,1,2.56672728139475
Natuna.Besar,424.625824259,69,NA,1.97101449275362,11.9381674915125,17.6177200943964,31.8491353294182,0.821395433755204,1.60469385395258,1.89693108053379,269.130434782609,538.260869565219,0.245792815837505,0.00170514325827721,2.84631148307922e-05,1,2.50379691375376
Sarawak,1447.43663946,351,NA,1.99430199430199,24.7629333433921,24.0880241614639,63.1132339387716,0.714734527724514,1.55329406684924,1.81362686748957,3833.63817663818,7667.27635327657,0.191742425589316,0.000129236517789426,4.23674059899746e-07,1,2.53406499460466
Segama,4023.47764156,490,NA,1.99591836734694,25.2893299282351,22.1701047804163,55.8314319968483,0.683150977131816,1.5456292839934,1.76892039948374,8926.9306122449,17853.8612244945,0.642930632327032,5.68869834071709e-05,1.33987713954826e-07,1,2.53839147680505
Tamiang,4833.09727519,810,NA,1.99753086419753,32.5414966765622,23.4160415450974,63.8307415576263,0.675939682854951,1.54224469126955,1.77179500359679,17518.7790123457,35037.5580246957,0.820250328769701,2.90191723427171e-05,4.1687263633028e-08,1,2.55220559950081
Temburong.Belalong,1202.56872339,239,NA,1.99163179916318,19.6775507915835,21.3901191231245,50.588892427147,0.721517289403631,1.55284207564869,1.78422853148279,2396.32217573222,4792.64435146488,0.744280365643541,0.000207778343533094,1.02929350855996e-06,1,2.51764962594607
Tempasuk,852.831542207,111,NA,1.98198198198198,14.0749312668625,18.5536174298327,37.931557163973,0.7549117212038,1.53769596990216,1.78173678808828,674.585585585586,1349.1711711712,0.378491038066134,0.000714434874930978,7.56842482453903e-06,1,2.48921958526962
Tutong,1012.1876118,183,NA,1.98907103825137,18.2896022754525,21.9802773200508,49.7871058945698,0.747801670977241,1.57761623183998,1.84994123320506,1426.77049180328,2853.54098360659,0.359769877408248,0.00034211485427158,2.14414277050029e-06,1,2.51814249016758
South.Alligator,11576.4996776,769,NA,1.99739921976593,35.1780710683878,25.6733924659404,74.1217924911376,0.694844638639328,1.55348092488397,1.80212364460851,13272.2470741222,26544.4941482519,NaN,3.81904694500431e-05,5.84935357705746e-08,1,2.57366213684595
Banka.island,11811.9146511,110,NA,1.98181818181818,15.7196434908272,22.3200746190567,44.7232705417544,0.81215651684677,1.61317490868511,1.91995776894615,504.090909090909,1008.18181818182,0.143651300800093,0.000929241164902696,9.90026895255962e-06,1,2.56247054585
Billiton.Island,4753.31743043,112,NA,1.98214285714286,14.7812782746705,19.9907637068604,40.8915688041357,0.773091381216872,1.56500440308878,1.82366142652001,611.071428571429,1222.14285714289,0.238699445597287,0.000783341458160515,8.30051386538828e-06,1,2.52791673107702
Kalabakan,1346.70794106,141,NA,1.98581560283688,16.8682013065208,21.9580875037272,47.4384346717793,0.774336812125774,1.57763747115887,1.85016583450611,832.368794326241,1664.73758865249,0.29380374661975,0.000574690031241599,4.73541268749041e-06,1,2.53279777192775
